,fips_code,hit/no hit,state,AQI index,date
513,53033,hit,WA,3.5300001,2020-10-18
514,53033,hit,WA,3.340104125,2020-10-19
515,53033,hit,WA,6.646875,2020-10-20
516,53033,hit,WA,6.79114575,2020-10-21
517,53033,hit,WA,7.925000125,2020-10-22
518,53033,hit,WA,6.144791625,2020-10-23
519,53033,hit,WA,5.8545834,2020-10-24
520,53033,hit,WA,10.25,2020-10-25
521,53033,hit,WA,9.732053222222223,2020-10-26
522,53033,hit,WA,8.889772818181818,2020-10-27
523,53033,hit,WA,7.2745834,2020-10-28
524,53033,hit,WA,6.8620834,2020-10-29
525,53033,hit,WA,5.347222250000001,2020-10-30
526,53033,hit,WA,8.1091667,2020-10-31
527,53061,no hit,WA,0.8270835000000001,2020-08-01
528,53061,no hit,WA,1.01875,2020-08-02
529,53061,no hit,WA,1.3083335,2020-08-03
530,53061,no hit,WA,1.21875,2020-08-04
531,53061,no hit,WA,1.0208335,2020-08-05
532,53061,no hit,WA,4.43125,2020-08-06
533,53061,no hit,WA,1.5270835,2020-08-07
534,53061,no hit,WA,1.3375,2020-08-08
535,53061,no hit,WA,1.0,2020-08-09
536,53061,no hit,WA,0.8208335,2020-08-10
537,53061,no hit,WA,1.6238095,2020-08-11
538,53061,no hit,WA,2.5416665,2020-08-12
539,53061,no hit,WA,2.5375,2020-08-13
540,53061,no hit,WA,3.3083335,2020-08-14
541,53061,no hit,WA,3.3229165,2020-08-15
542,53061,no hit,WA,2.9416665,2020-08-16
543,53061,no hit,WA,1.6229165,2020-08-17
544,53061,no hit,WA,0.71875,2020-08-18
545,53061,no hit,WA,0.7,2020-08-19
546,53061,no hit,WA,0.5104165,2020-08-20
547,53061,no hit,WA,0.3125,2020-08-21
548,53061,no hit,WA,1.4333334999999998,2020-08-22
549,53061,no hit,WA,1.4083335,2020-08-23
550,53061,no hit,WA,1.51875,2020-08-24
551,53061,no hit,WA,1.3166665000000002,2020-08-25
552,53061,no hit,WA,1.2291664999999998,2020-08-26
553,53061,no hit,WA,1.0229165,2020-08-27
554,53061,no hit,WA,0.4145835,2020-08-28
555,53061,no hit,WA,1.3479165000000002,2020-08-29
556,53061,no hit,WA,1.7062499999999998,2020-08-30
557,53061,no hit,WA,0.9104165,2020-08-31
558,53061,no hit,WA,0.63125,2020-09-01
559,53061,no hit,WA,0.4,2020-09-02
560,53061,no hit,WA,0.63125,2020-09-03
561,53061,no hit,WA,0.9020835,2020-09-04
562,53061,no hit,WA,4.2041665,2020-09-05
563,53061,no hit,WA,2.6125,2020-09-06
564,53061,no hit,WA,4.4104165,2020-09-07
565,53061,no hit,WA,20.0125,2020-09-08
566,53061,no hit,WA,12.9083335,2020-09-09
567,53061,no hit,WA,15.925,2020-09-10
568,53061,no hit,WA,59.3229165,2020-09-11
569,53061,no hit,WA,86.0479165,2020-09-12
570,53061,no hit,WA,86.6208335,2020-09-13
571,53061,no hit,WA,99.1152175,2020-09-14
572,53061,no hit,WA,80.33333350000001,2020-09-15
573,53061,no hit,WA,45.5166665,2020-09-16
574,53061,no hit,WA,29.5083335,2020-09-17
575,53061,no hit,WA,20.3270835,2020-09-18
576,53061,no hit,WA,2.5416665,2020-09-19
577,53061,no hit,WA,1.0354165,2020-09-20
578,53061,no hit,WA,1.1104165,2020-09-21
579,53061,no hit,WA,0.7270835,2020-09-22
580,53061,no hit,WA,0.51,2020-09-23
581,53061,no hit,WA,0.8291665,2020-09-24
582,53061,no hit,WA,2.3375,2020-09-25
583,53061,no hit,WA,0.8,2020-09-26
584,53061,no hit,WA,0.925,2020-09-27
585,53061,no hit,WA,0.8125,2020-09-28
586,53061,no hit,WA,1.01875,2020-09-29
587,53061,no hit,WA,1.3041665,2020-09-30
588,53061,no hit,WA,3.8395835,2020-10-01
589,53061,no hit,WA,4.9479165,2020-10-02
590,53061,no hit,WA,5.34375,2020-10-03
591,53061,no hit,WA,3.0229165,2020-10-04
592,53061,no hit,WA,3.6,2020-10-05
593,53061,no hit,WA,2.94375,2020-10-06
594,53061,no hit,WA,3.60625,2020-10-07
595,53061,no hit,WA,1.30625,2020-10-08
596,53061,no hit,WA,0.8020835,2020-10-09
597,53061,no hit,WA,1.4166664999999998,2020-10-10
598,53061,no hit,WA,0.8145835,2020-10-11
599,53061,no hit,WA,0.6458335,2020-10-12
600,53061,no hit,WA,0.5395835,2020-10-13
601,53061,no hit,WA,0.68,2020-10-14
602,53061,no hit,WA,2.735714,2020-10-15
603,53061,no hit,WA,1.4354165,2020-10-16
604,53061,no hit,WA,1.8354165,2020-10-17
605,53061,no hit,WA,0.80625,2020-10-18
606,53061,no hit,WA,1.3354165,2020-10-19
607,53061,no hit,WA,1.9020835,2020-10-20
608,53061,no hit,WA,1.8291665,2020-10-21
609,53061,no hit,WA,2.9145835,2020-10-22
610,53061,no hit,WA,1.7062499999999998,2020-10-23
611,53061,no hit,WA,3.00625,2020-10-24
612,53061,no hit,WA,4.7291665,2020-10-25
613,53061,no hit,WA,5.61875,2020-10-26
614,53061,no hit,WA,5.4083335,2020-10-27
615,53061,no hit,WA,3.7354165,2020-10-28
616,53061,no hit,WA,3.2291665,2020-10-29
617,53061,no hit,WA,1.9354165,2020-10-30
618,53061,no hit,WA,3.4166665,2020-10-31
619,53063,hit,WA,7.1041665,2020-08-01
620,53063,hit,WA,4.6,2020-08-02
621,53063,hit,WA,4.5,2020-08-03
622,53063,hit,WA,8.122916499999999,2020-08-04
623,53063,hit,WA,8.227083499999999,2020-08-05
624,53063,hit,WA,5.8,2020-08-06
625,53063,hit,WA,2.6145835,2020-08-07
626,53063,hit,WA,3.2104165,2020-08-08
627,53063,hit,WA,3.01875,2020-08-09
628,53063,hit,WA,4.4,2020-08-10
629,53063,hit,WA,4.6145835,2020-08-11
630,53063,hit,WA,4.7125,2020-08-12
631,53063,hit,WA,8.2041665,2020-08-13
632,53063,hit,WA,8.8020835,2020-08-14
633,53063,hit,WA,7.4145835,2020-08-15
634,53063,hit,WA,6.8083335,2020-08-16
635,53063,hit,WA,6.8,2020-08-17
636,53063,hit,WA,7.0083335,2020-08-18
637,53063,hit,WA,5.1166665,2020-08-19
638,53063,hit,WA,4.24375,2020-08-20
639,53063,hit,WA,5.125,2020-08-21
640,53063,hit,WA,3.31875,2020-08-22
641,53063,hit,WA,6.237500000000001,2020-08-23
642,53063,hit,WA,11.7041665,2020-08-24
643,53063,hit,WA,9.7020835,2020-08-25
644,53063,hit,WA,6.4145835,2020-08-26
645,53063,hit,WA,5.83125,2020-08-27
646,53063,hit,WA,5.5041665,2020-08-28
647,53063,hit,WA,4.4458335,2020-08-29
648,53063,hit,WA,2.10625,2020-08-30
649,53063,hit,WA,2.53125,2020-08-31
650,53063,hit,WA,7.9375,2020-09-01
651,53063,hit,WA,3.2041665000000004,2020-09-02
652,53063,hit,WA,4.41875,2020-09-03
653,53063,hit,WA,5.1416665,2020-09-04
654,53063,hit,WA,13.1,2020-09-05
655,53063,hit,WA,7.9270835,2020-09-06
656,53063,hit,WA,2.6458335,2020-09-07
657,53063,hit,WA,7.533333499999999,2020-09-08
658,53063,hit,WA,12.1229165,2020-09-09
659,53063,hit,WA,10.1083335,2020-09-10
660,53063,hit,WA,22.3041665,2020-09-11
661,53063,hit,WA,317.7270835,2020-09-12
662,53063,hit,WA,468.6333335000001,2020-09-13
663,53063,hit,WA,357.54791650000004,2020-09-14
664,53063,hit,WA,264.50625,2020-09-15
665,53063,hit,WA,165.0375,2020-09-16
666,53063,hit,WA,92.3083335,2020-09-17
667,53063,hit,WA,147.3125,2020-09-18
668,53063,hit,WA,23.40625,2020-09-19
669,53063,hit,WA,5.9020835,2020-09-20
670,53063,hit,WA,8.125,2020-09-21
671,53063,hit,WA,11.9354165,2020-09-22
672,53063,hit,WA,14.4458335,2020-09-23
673,53063,hit,WA,2.8104165,2020-09-24
674,53063,hit,WA,3.3291665,2020-09-25
675,53063,hit,WA,2.31875,2020-09-26
676,53063,hit,WA,3.4354165,2020-09-27
677,53063,hit,WA,4.3083335,2020-09-28
678,53063,hit,WA,5.2166665000000005,2020-09-29
679,53063,hit,WA,6.2020835000000005,2020-09-30
680,53063,hit,WA,7.0166665,2020-10-01
681,53063,hit,WA,8.5354165,2020-10-02
682,53063,hit,WA,14.90625,2020-10-03
683,53063,hit,WA,12.822916500000002,2020-10-04
684,53063,hit,WA,10.6083335,2020-10-05
685,53063,hit,WA,10.2125,2020-10-06
686,53063,hit,WA,10.0,2020-10-07
687,53063,hit,WA,9.7458335,2020-10-08
688,53063,hit,WA,6.8145835,2020-10-09
689,53063,hit,WA,7.314583499999999,2020-10-10
690,53063,hit,WA,2.1125,2020-10-11
691,53063,hit,WA,3.3125,2020-10-12
692,53063,hit,WA,2.7458335,2020-10-13
693,53063,hit,WA,2.9458335,2020-10-14
694,53063,hit,WA,2.53125,2020-10-15
695,53063,hit,WA,2.7041665000000004,2020-10-16
696,53063,hit,WA,3.5229165,2020-10-17
697,53063,hit,WA,7.706250000000001,2020-10-18
698,53063,hit,WA,5.3395835,2020-10-19
699,53063,hit,WA,3.4208335,2020-10-20
700,53063,hit,WA,5.4,2020-10-21
701,53063,hit,WA,12.0125,2020-10-22
702,53063,hit,WA,15.2166665,2020-10-23
703,53063,hit,WA,5.9104165,2020-10-24
704,53063,hit,WA,7.814583499999999,2020-10-25
705,53063,hit,WA,8.622916499999999,2020-10-26
706,53063,hit,WA,13.1083335,2020-10-27
707,53063,hit,WA,14.625,2020-10-28
708,53063,hit,WA,15.0208335,2020-10-29
709,53063,hit,WA,8.5416665,2020-10-30
710,53063,hit,WA,10.5458335,2020-10-31
711,53073,no hit,WA,4.1,2020-08-01
712,53073,no hit,WA,4.0,2020-08-04
713,53073,no hit,WA,2.4,2020-08-07
714,53073,no hit,WA,2.4,2020-08-10
715,53073,no hit,WA,4.9,2020-08-13
716,53073,no hit,WA,3.9,2020-08-16
717,53073,no hit,WA,3.1,2020-08-19
718,53073,no hit,WA,1.2,2020-08-22
719,53073,no hit,WA,2.7,2020-08-25
720,53073,no hit,WA,2.0,2020-08-28
721,53073,no hit,WA,1.3,2020-08-31
722,53073,no hit,WA,1.0,2020-09-03
723,53073,no hit,WA,4.1,2020-09-06
724,53073,no hit,WA,5.9,2020-09-09
725,53073,no hit,WA,86.1,2020-09-12
726,53073,no hit,WA,40.8,2020-09-15
727,53073,no hit,WA,49.8,2020-09-18
728,53073,no hit,WA,1.4,2020-09-21
729,53073,no hit,WA,0.5,2020-09-24
730,53073,no hit,WA,0.0,2020-09-27
731,53073,no hit,WA,2.2,2020-09-30
732,53073,no hit,WA,18.4,2020-10-03
733,53073,no hit,WA,2.0,2020-10-06
734,53073,no hit,WA,1.3,2020-10-09
735,53073,no hit,WA,0.4,2020-10-12
736,53073,no hit,WA,1.0,2020-10-15
737,53073,no hit,WA,0.3,2020-10-18
738,53073,no hit,WA,0.6,2020-10-21
739,53073,no hit,WA,3.5,2020-10-24
740,53073,no hit,WA,0.9,2020-10-27
741,53073,no hit,WA,1.9,2020-10-30
742,53011,hit,WA,2.9208335,2020-08-01
743,53011,hit,WA,2.3104165,2020-08-02
744,53011,hit,WA,3.2354165000000004,2020-08-03
745,53011,hit,WA,5.0041665,2020-08-04
746,53011,hit,WA,5.1479165,2020-08-05
747,53011,hit,WA,2.23125,2020-08-06
748,53011,hit,WA,2.8020835,2020-08-07
749,53011,hit,WA,2.7333335,2020-08-08
750,53011,hit,WA,2.2333335,2020-08-09
751,53011,hit,WA,2.3,2020-08-10
752,53011,hit,WA,3.5270835,2020-08-11
753,53011,hit,WA,4.53125,2020-08-12
754,53011,hit,WA,5.3125,2020-08-13
755,53011,hit,WA,6.1,2020-08-14
756,53011,hit,WA,5.1229165,2020-08-15
757,53011,hit,WA,6.94375,2020-08-16
758,53011,hit,WA,6.7020835000000005,2020-08-17
759,53011,hit,WA,4.5291665000000005,2020-08-18
760,53011,hit,WA,2.6104165000000004,2020-08-19
761,53011,hit,WA,1.4270835,2020-08-20
762,53011,hit,WA,1.33125,2020-08-21
763,53011,hit,WA,1.7041665,2020-08-22
764,53011,hit,WA,3.3208335,2020-08-23
765,53011,hit,WA,3.525,2020-08-24
766,53011,hit,WA,3.3391305,2020-08-25
767,53011,hit,WA,3.3270835,2020-08-26
768,53011,hit,WA,2.9125,2020-08-27
769,53011,hit,WA,2.8375,2020-08-28
770,53011,hit,WA,2.7291665,2020-08-29
771,53011,hit,WA,2.9270835,2020-08-30
772,53011,hit,WA,1.7479165,2020-08-31
773,53011,hit,WA,2.90625,2020-09-01
774,53011,hit,WA,2.4125,2020-09-02
775,53011,hit,WA,1.625,2020-09-03
776,53011,hit,WA,4.53125,2020-09-04
777,53011,hit,WA,8.34375,2020-09-05
778,53011,hit,WA,5.51875,2020-09-06
779,53011,hit,WA,21.711905,2020-09-07
780,53011,hit,WA,3.011111,2020-09-08
781,53011,hit,WA,13.2375,2020-09-09
782,53011,hit,WA,58.3020835,2020-09-10
783,53011,hit,WA,177.1229165,2020-09-11
784,53011,hit,WA,251.4,2020-09-12
785,53011,hit,WA,298.7333335,2020-09-13
786,53011,hit,WA,235.55,2020-09-14
787,53011,hit,WA,4.08,2020-10-14
788,53011,hit,WA,4.6145835,2020-10-15
789,53011,hit,WA,6.9104165,2020-10-16
790,53011,hit,WA,5.0458335000000005,2020-10-17
791,53011,hit,WA,6.2291665,2020-10-18
792,53011,hit,WA,2.3145835,2020-10-19
793,53011,hit,WA,3.1458335,2020-10-20
794,53011,hit,WA,2.73125,2020-10-21
795,53011,hit,WA,6.3479165,2020-10-22
796,53011,hit,WA,8.002083500000001,2020-10-23
797,53011,hit,WA,4.7125,2020-10-24
798,53011,hit,WA,5.324999999999999,2020-10-25
799,53011,hit,WA,10.0270835,2020-10-26
800,53011,hit,WA,16.01875,2020-10-27
801,53011,hit,WA,14.9083335,2020-10-28
802,53011,hit,WA,11.2270835,2020-10-29
803,53011,hit,WA,7.720833499999999,2020-10-30
804,53011,hit,WA,11.3041665,2020-10-31
897,53067,hit,WA,2.1145835,2020-08-01
898,53067,hit,WA,2.625,2020-08-02
899,53067,hit,WA,3.2125000000000004,2020-08-03
900,53067,hit,WA,5.1479165,2020-08-04
901,53067,hit,WA,3.73125,2020-08-05
902,53067,hit,WA,2.44375,2020-08-06
903,53067,hit,WA,3.1375,2020-08-07
904,53067,hit,WA,2.8333335,2020-08-08
905,53067,hit,WA,3.7458335,2020-08-09
906,53067,hit,WA,3.4354165,2020-08-10
907,53067,hit,WA,4.2395835,2020-08-11
908,53067,hit,WA,5.01875,2020-08-12
909,53067,hit,WA,5.7395835,2020-08-13
910,53067,hit,WA,6.90625,2020-08-14
911,53067,hit,WA,6.6104165,2020-08-15
912,53067,hit,WA,7.0229165,2020-08-16
913,53067,hit,WA,3.6020835,2020-08-17
914,53067,hit,WA,2.5291665,2020-08-18
915,53067,hit,WA,2.1416665000000004,2020-08-19
916,53067,hit,WA,1.9104165,2020-08-20
917,53067,hit,WA,2.1375,2020-08-21
918,53067,hit,WA,2.825,2020-08-22
919,53067,hit,WA,3.7375,2020-08-23
920,53067,hit,WA,3.925,2020-08-24
921,53067,hit,WA,4.0083335,2020-08-25
922,53067,hit,WA,4.41875,2020-08-26
923,53067,hit,WA,3.7,2020-08-27
924,53067,hit,WA,3.0145835,2020-08-28
925,53067,hit,WA,3.225,2020-08-29
926,53067,hit,WA,3.53125,2020-08-30
927,53067,hit,WA,3.225,2020-08-31
928,53067,hit,WA,3.1291665,2020-09-01
929,53067,hit,WA,2.6187500000000004,2020-09-02
930,53067,hit,WA,2.1479165,2020-09-03
931,53067,hit,WA,5.0333335,2020-09-04
932,53067,hit,WA,8.7020835,2020-09-05
933,53067,hit,WA,6.7395835,2020-09-06
934,53067,hit,WA,20.6125,2020-09-07
935,53067,hit,WA,25.1416665,2020-09-08
936,53067,hit,WA,27.8229165,2020-09-09
937,53067,hit,WA,26.9166665,2020-09-10
938,53067,hit,WA,124.4125,2020-09-11
939,53067,hit,WA,144.5166665,2020-09-12
940,53067,hit,WA,162.50625,2020-09-13
941,53067,hit,WA,166.5166665,2020-09-14
942,53067,hit,WA,151.31521750000002,2020-09-15
943,53067,hit,WA,109.8,2020-09-16
944,53067,hit,WA,63.6020835,2020-09-17
945,53067,hit,WA,33.2395835,2020-09-18
946,53067,hit,WA,2.3354165,2020-09-19
947,53067,hit,WA,2.9208335,2020-09-20
948,53067,hit,WA,3.5375,2020-09-21
949,53067,hit,WA,2.325,2020-09-22
950,53067,hit,WA,2.23125,2020-09-23
951,53067,hit,WA,3.0416665,2020-09-24
952,53067,hit,WA,2.026087,2020-09-25
953,53067,hit,WA,1.9104165,2020-09-26
954,53067,hit,WA,2.7479165,2020-09-27
955,53067,hit,WA,3.345652,2020-09-28
956,53067,hit,WA,4.8208335,2020-09-29
957,53067,hit,WA,8.83125,2020-09-30
958,53067,hit,WA,10.2354165,2020-10-01
959,53067,hit,WA,13.9208335,2020-10-02
960,53067,hit,WA,9.6145835,2020-10-03
961,53067,hit,WA,7.9354165,2020-10-04
962,53067,hit,WA,8.6104165,2020-10-05
963,53067,hit,WA,9.4208335,2020-10-06
964,53067,hit,WA,10.41875,2020-10-07
965,53067,hit,WA,2.8020835,2020-10-08
966,53067,hit,WA,3.9458335,2020-10-09
967,53067,hit,WA,1.94375,2020-10-10
968,53067,hit,WA,1.81875,2020-10-11
969,53067,hit,WA,3.00625,2020-10-12
970,53067,hit,WA,3.3354165,2020-10-13
971,53067,hit,WA,3.2229165,2020-10-14
972,53067,hit,WA,5.9416665,2020-10-15
973,53067,hit,WA,2.825,2020-10-16
974,53067,hit,WA,3.4416665,2020-10-17
975,53067,hit,WA,1.9,2020-10-18
976,53067,hit,WA,2.6395835,2020-10-19
977,53067,hit,WA,6.5125,2020-10-20
978,53067,hit,WA,4.0270835,2020-10-21
979,53067,hit,WA,7.3208335,2020-10-22
980,53067,hit,WA,4.5333335,2020-10-23
981,53067,hit,WA,3.51875,2020-10-24
982,53067,hit,WA,12.8333335,2020-10-25
983,53067,hit,WA,13.7125,2020-10-26
984,53067,hit,WA,9.83125,2020-10-27
985,53067,hit,WA,6.6125,2020-10-28
986,53067,hit,WA,5.2125,2020-10-29
987,53067,hit,WA,5.4,2020-10-30
988,53067,hit,WA,10.3375,2020-10-31
1081,53077,hit,WA,10.13125,2020-08-01
1082,53077,hit,WA,7.025,2020-08-02
1083,53077,hit,WA,7.5434785,2020-08-03
1084,53077,hit,WA,12.5479165,2020-08-04
1085,53077,hit,WA,12.91875,2020-08-05
1086,53077,hit,WA,9.5479165,2020-08-06
1087,53077,hit,WA,6.21875,2020-08-07
1088,53077,hit,WA,8.1395835,2020-08-08
1089,53077,hit,WA,5.2229165,2020-08-09
1090,53077,hit,WA,7.3020835,2020-08-10
1091,53077,hit,WA,10.9020835,2020-08-11
1092,53077,hit,WA,10.64375,2020-08-12
1093,53077,hit,WA,15.43125,2020-08-13
1094,53077,hit,WA,12.304348,2020-08-14
1095,53077,hit,WA,9.7166665,2020-08-15
1096,53077,hit,WA,10.3270835,2020-08-16
1097,53077,hit,WA,16.423913,2020-08-17
1098,53077,hit,WA,11.6395835,2020-08-18
1099,53077,hit,WA,6.9145835,2020-08-19
1100,53077,hit,WA,6.71875,2020-08-20
1101,53077,hit,WA,6.4416665,2020-08-21
1102,53077,hit,WA,4.0229165,2020-08-22
1103,53077,hit,WA,8.3125,2020-08-23
1104,53077,hit,WA,11.7041665,2020-08-24
1105,53077,hit,WA,8.039583499999999,2020-08-25
1106,53077,hit,WA,9.7458335,2020-08-26
1107,53077,hit,WA,10.0291665,2020-08-27
1108,53077,hit,WA,18.9291665,2020-08-28
1109,53077,hit,WA,15.3375,2020-08-29
1110,53077,hit,WA,5.33125,2020-08-30
1111,53077,hit,WA,4.123913,2020-08-31
1112,53077,hit,WA,19.73125,2020-09-01
1113,53077,hit,WA,41.3104165,2020-09-02
1114,53077,hit,WA,43.5375,2020-09-03
1115,53077,hit,WA,46.0166665,2020-09-04
1116,53077,hit,WA,25.7395835,2020-09-05
1117,53077,hit,WA,15.4208335,2020-09-06
1118,53077,hit,WA,58.010416500000005,2020-09-07
1119,53077,hit,WA,11.2020835,2020-09-08
1120,53077,hit,WA,52.4125,2020-09-09
1121,53077,hit,WA,54.50625,2020-09-10
1122,53077,hit,WA,158.8416665,2020-09-11
1123,53077,hit,WA,337.2458335,2020-09-12
1124,53077,hit,WA,309.13125,2020-09-13
1125,53077,hit,WA,396.7434785,2020-09-14
1126,53077,hit,WA,335.14166650000004,2020-09-15
1127,53077,hit,WA,208.725,2020-09-16
1128,53077,hit,WA,166.7354165,2020-09-17
1129,53077,hit,WA,118.13125,2020-09-18
1130,53077,hit,WA,19.5333335,2020-09-19
1131,53077,hit,WA,8.529166499999999,2020-09-20
1132,53077,hit,WA,17.2020835,2020-09-21
1133,53077,hit,WA,17.8,2020-09-22
1134,53077,hit,WA,16.2391305,2020-09-23
1135,53077,hit,WA,4.915217500000001,2020-09-24
1136,53077,hit,WA,5.7125,2020-09-25
1137,53077,hit,WA,3.7208335,2020-09-26
1138,53077,hit,WA,5.0229165,2020-09-27
1139,53077,hit,WA,9.743478499999998,2020-09-28
1140,53077,hit,WA,12.1354165,2020-09-29
1141,53077,hit,WA,13.1416665,2020-09-30
1142,53077,hit,WA,14.7166665,2020-10-01
1143,53077,hit,WA,17.4,2020-10-02
1144,53077,hit,WA,19.7020835,2020-10-03
1145,53077,hit,WA,16.84375,2020-10-04
1146,53077,hit,WA,18.7375,2020-10-05
1147,53077,hit,WA,15.208333499999998,2020-10-06
1148,53077,hit,WA,11.9395835,2020-10-07
1149,53077,hit,WA,11.144444333333333,2020-10-08
1150,53077,hit,WA,6.76354175,2020-10-09
1151,53077,hit,WA,2.8291665,2020-10-10
1152,53077,hit,WA,1.37708325,2020-10-11
1153,53077,hit,WA,3.3826540000000005,2020-10-12
1154,53077,hit,WA,4.37321425,2020-10-13
1155,53077,hit,WA,2.684375,2020-10-14
1156,53077,hit,WA,5.6864585,2020-10-15
1157,53077,hit,WA,4.60729175,2020-10-16
1158,53077,hit,WA,3.42291675,2020-10-17
1159,53077,hit,WA,3.690625,2020-10-18
1160,53077,hit,WA,2.0135415,2020-10-19
1161,53077,hit,WA,4.73541675,2020-10-20
1162,53077,hit,WA,5.016666750000001,2020-10-21
1163,53077,hit,WA,6.97291675,2020-10-22
1164,53077,hit,WA,15.81979175,2020-10-23
1165,53077,hit,WA,7.5270835,2020-10-24
1166,53077,hit,WA,13.31979175,2020-10-25
1167,53077,hit,WA,17.177944,2020-10-26
1168,53077,hit,WA,20.81145825,2020-10-27
1169,53077,hit,WA,23.465625,2020-10-28
1170,53077,hit,WA,20.68645825,2020-10-29
1171,53077,hit,WA,8.217708250000001,2020-10-30
1172,53077,hit,WA,10.128125,2020-10-31
1187,41051,hit,OR,3.57916675,2020-08-01
1188,41051,hit,OR,3.4895835,2020-08-02
1189,41051,hit,OR,4.27604175,2020-08-03
1190,41051,hit,OR,6.6729165,2020-08-04
1191,41051,hit,OR,5.565625000000001,2020-08-05
1192,41051,hit,OR,3.38333325,2020-08-06
1193,41051,hit,OR,5.03020825,2020-08-07
1194,41051,hit,OR,3.6229165,2020-08-08
1195,41051,hit,OR,3.48020825,2020-08-09
1196,41051,hit,OR,3.584375,2020-08-10
1197,41051,hit,OR,5.987500000000001,2020-08-11
1198,41051,hit,OR,5.775,2020-08-12
1199,41051,hit,OR,6.7784875,2020-08-13
1200,41051,hit,OR,8.18958325,2020-08-14
1201,41051,hit,OR,7.4645835,2020-08-15
1202,41051,hit,OR,11.23125,2020-08-16
1203,41051,hit,OR,7.92291675,2020-08-17
1204,41051,hit,OR,4.0697915,2020-08-18
1205,41051,hit,OR,3.62395825,2020-08-19
1206,41051,hit,OR,2.11979175,2020-08-20
1207,41051,hit,OR,2.3583332500000003,2020-08-21
1208,41051,hit,OR,3.91770825,2020-08-22
1209,41051,hit,OR,4.3458335,2020-08-23
1210,41051,hit,OR,4.70520825,2020-08-24
1211,41051,hit,OR,4.72291675,2020-08-25
1212,41051,hit,OR,4.796875,2020-08-26
1213,41051,hit,OR,4.25104175,2020-08-27
1214,41051,hit,OR,3.615625,2020-08-28
1215,41051,hit,OR,3.225,2020-08-29
1216,41051,hit,OR,5.12604175,2020-08-30
1217,41051,hit,OR,3.0802085,2020-08-31
1218,41051,hit,OR,4.1083335000000005,2020-09-01
1219,41051,hit,OR,3.4197915,2020-09-02
1220,41051,hit,OR,3.37916675,2020-09-03
1221,41051,hit,OR,7.42916675,2020-09-04
1222,41051,hit,OR,9.775,2020-09-05
1223,41051,hit,OR,8.704166749999999,2020-09-06
1224,41051,hit,OR,24.93825775,2020-09-07
1225,41051,hit,OR,4.0052085,2020-09-08
1226,41051,hit,OR,17.971875,2020-09-09
1227,41051,hit,OR,152.353125,2020-09-10
1228,41051,hit,OR,210.36354175,2020-09-11
1229,41051,hit,OR,318.7322915,2020-09-12
1230,41051,hit,OR,426.8645835,2020-09-13
1231,41051,hit,OR,385.11145825,2020-09-14
1232,41051,hit,OR,240.5125,2020-09-15
1233,41051,hit,OR,248.86458325,2020-09-16
1234,41051,hit,OR,178.61979175,2020-09-17
1235,41051,hit,OR,34.32083325,2020-09-18
1236,41051,hit,OR,5.5239585,2020-09-19
1237,41051,hit,OR,6.22916675,2020-09-20
1238,41051,hit,OR,16.21666675,2020-09-21
1239,41051,hit,OR,3.1791667500000003,2020-09-22
1240,41051,hit,OR,6.10729175,2020-09-23
1241,41051,hit,OR,3.81666675,2020-09-24
1242,41051,hit,OR,3.9260415,2020-09-25
1243,41051,hit,OR,4.4833335000000005,2020-09-26
1244,41051,hit,OR,5.47083325,2020-09-27
1245,41051,hit,OR,4.265625,2020-09-28
1246,41051,hit,OR,5.521875,2020-09-29
1247,41051,hit,OR,8.5875,2020-09-30
1248,41051,hit,OR,14.55833325,2020-10-01
1249,41051,hit,OR,17.87916675,2020-10-02
1250,41051,hit,OR,16.6239585,2020-10-03
1251,41051,hit,OR,10.95208325,2020-10-04
